123 386 531
544 505 407
9 724 517
748 684 654
52 289 603
659 498 46
30 332 663
427 300 529
586 64 720
631 498 251
468 212 483
462 618 467
553 601 153
37 431 744
440 447 124
177 628 603
10 657 292
357 603 375
490 647 239
200 713 354
417 637 490
720 683 678
369 114 60
198 759 625
218 376 303
3 409 736
438 377 743
267 103 501
118 650 340
214 530 167
279 359 427
630 689 249
66 314 607
514 412 458
547 481 280
409 348 243
214 725 158
537 436 287
79 186 452
174 451 298
754 249 270
701 587 357
515 352 658
42 720 216
15 744 484
639 512 491
393 799 265
341 654 633
529 5 573
440 492 557
663 616 336
722 79 455
231 207 363
598 459 143
249 711 388
156 209 37
28 215 41
284 66 109
794 109 349
500 165 626
572 645 568
88 262 610
181 489 221
613 544 378
518 522 685
64 480 166
248 159 294
377 527 766
254 767 525
199 289 754
759 164 79
52 235 779
714 649 81
45 608 445
454 100 220
120 269 330
769 263 438
294 465 444
360 451 358
166 136 435
394 369 77
457 61 498
321 61 501
55 453 707
89 398 346
193 762 523
177 792 378
186 144 181
112 220 769
151 753 739
529 144 738
74 350 620
437 152 3
553 688 679
694 187 459
176 92 307
44 183 522
179 770 765
277 460 553
100 150 365
23 410 496
149 411 43
421 601 599
165 683 279
433 181 656
689 74 684
562 313 538
25 545 690
69 160 718
126 791 741
701 153 509
465 576 670
696 6 30
511 225 212
322 618 214
583 203 698
304 19 389
706 586 464
612 228 355
694 333 577
41 528 83
212 474 53
734 228 456
365 313 148
277 629 749
51 464 240
544 543 192
49 137 4
268 216 405
17 779 700
395 267 462
424 46 551
57 463 629
336 514 304
498 322 218
750 785 115
404 398 187
181 113 410
273 348 293
112 519 434
466 151 202
753 494 248
88 768 229
24 79 13
234 107 399
381 214 649
762 353 274
760 678 370
24 694 135
503 276 712
258 234 24
102 99 153
383 729 91
526 351 385
534 74 701
462 705 739
340 673 41
664 561 49
549 47 330
430 304 264
422 119 425
769 48 728
695 387 717
175 769 227
733 206 347
438 113 386
283 2 789
386 333 658
639 770 658
297 534 80
372 248 209
787 721 27
631 365 683
235 362 130
316 289 589
245 640 25
547 130 67
287 682 100
421 798 793
576 141 539
497 622 109
301 467 543
537 441 270
341 463 586
185 43 41
620 192 648
177 57 558
296 752 755
267 222 672
559 458 628
544 494 297
142 38 497
65 593 748
130 570 422
354 289 590
130 618 299
35 40 30
358 747 349
694 139 134
786 566 776
644 559 584
763 281 221
598 738 786
138 112 316
754 46 622
202 57 434
138 645 185
403 450 659
752 528 399
257 615 394
408 594 176
42 679 404
526 521 720
557 418 787
656 153 372
562 94 243
259 93 337
497 642 178
339 496 428
767 19 153
601 153 53
220 117 542
501 306 495
777 594 717
425 771 483
552 600 470
579 644 211
798 256 489
298 341 115
109 424 598
248 13 538
613 218 670
408 96 717
366 493 585
635 211 240
557 352 207
159 456 288
201 189 64
476 326 87
300 783 742
573 73 216
493 40 507
13 529 698
260 137 65
127 186 657
663 540 657
85 618 208
635 254 317
267 684 367
257 748 380
12 354 68
70 382 647
495 488 248
91 571 480
250 42 158
657 44 534
330 446 754
124 664 383
548 467 651
400 331 354
782 510 388
704 247 413
31 53 673
669 564 115
785 657 380
671 562 303
509 715 626
374 678 120
702 781 706
235 609 160
247 789 206
712 301 266
373 581 565
332 531 758
742 776 699
708 225 38
389 39 282
731 337 378
420 288 264
51 341 773
1 587 515
706 512 194
204 118 21
623 203 482
420 399 632
18 709 326
198 114 212
179 458 744
342 95 774
424 164 393
764 51 213
239 101 498
24 627 286
453 50 669
70 401 496
508 265 96
77 547 377
333 792 631
386 550 582
79 171 59
797 625 408
303 490 472
381 282 651
48 740 473
595 647 93
612 322 17
178 737 561
714 450 168
333 479 424
384 532 10
260 687 247
224 42 483
68 106 388
180 454 535
636 94 48
195 697 588
276 3 327
486 656 440
653 304 735
171 118 316
690 308 515
193 590 355
194 115 502
684 251 785
791 105 186
242 631 370
702 480 761
33 17 655
416 167 523
17 458 710
564 653 255
750 223 276
8 321 370
138 206 741
46 649 84
793 17 158
590 768 211
640 12 302
410 679 91
333 234 346
371 642 585
147 609 79
676 474 286
593 72 767
374 661 436
348 567 154
636 497 168
34 507 552
96 769 53
63 558 737
547 276 216
445 297 782
204 618 375
394 130 453
18 336 723
546 317 362
53 534 508
230 591 572
151 352 328
496 192 529
754 100 557
304 62 711
74 788 38
285 15 534
664 627 365
748 219 674
264 752 680
174 715 143
51 667 74
155 475 387
695 379 107
623 430 623
361 546 527
635 539 6
483 110 747
530 721 334
409 567 572
237 280 485
236 139 284
390 69 383
160 523 172
232 366 763
352 293 607
148 266 434
249 125 255
680 471 499
376 495 156
652 305 262
724 748 205
737 556 514
290 690 71
108 289 184
440 185 473
617 595 396
272 738 305
224 186 375
73 234 307
557 167 124
536 484 490
196 392 778
646 28 545
687 170 797
694 355 220
127 252 723
270 246 468
347 317 727
508 318 639
634 609 21
528 607 595
41 211 300
665 119 21
250 589 70
499 645 535
41 620 769
401 529 593
712 486 702
59 724 425
56 219 238
512 215 39
426 113 629
438 64 263
136 424 341
620 539 584
234 177 261
604 393 230
728 595 259
638 92 540
776 302 381
519 661 197
541 536 260
463 182 393
308 463 428
656 215 373
734 647 222
721 116 21
343 789 561
231 784 685
50 496 331
67 756 225
236 418 532
236 211 11
338 131 160
252 514 357
457 14 153
609 672 530
532 232 593
217 589 241
216 407 755
266 136 200
148 496 645
723 496 58
265 751 528
491 139 196
137 786 35
436 82 98
600 741 214
148 309 481
75 604 490
371 636 276
54 529 441
282 167 270
773 558 158
764 242 58
649 107 559
206 606 554
715 258 103
590 595 459
211 728 156
799 548 504
171 520 274
29 475 622
705 449 380
670 234 447
705 318 667
116 470 662
644 396 90
154 305 126
591 67 335
422 18 260
721 459 283
244 326 7
662 359 637
501 665 623
116 167 361
613 624 341
83 570 140
402 403 578
292 735 347
716 404 293
476 628 120
185 147 225
691 305 618
39 642 539
359 284 762
502 138 503
702 756 634
293 719 114
143 62 650
260 391 628
379 278 545
217 616 698
790 456 621
492 185 424
149 762 424
86 333 287
132 718 120
463 89 724
358 274 13
674 6 317
182 332 435
72 619 665
643 253 90
429 143 458
657 399 365
84 305 559
653 458 479
319 616 357
237 470 293
318 256 440
561 216 62
693 314 663
245 194 374
304 774 411
679 407 610
674 322 543
780 468 276
99 33 452
545 399 397
432 137 69
584 336 236
681 209 354
493 487 101
663 713 485
227 532 261
254 721 497
311 728 612
736 544 677
37 307 361
286 117 588
387 34 300
304 202 571
585 555 350
563 168 432
88 173 484
65 136 21
2 158 721
596 601 585
657 104 5
472 307 318
472 177 347
295 226 258
624 197 288
578 519 246
509 210 228
260 37 107
387 425 216
492 278 93
630 259 131
560 193 96
703 69 767
476 233 406
27 487 599
42 300 568
663 364 644
321 165 319
231 64 541
482 111 198
81 367 120
764 661 558
279 639 35
456 242 587
288 289 539
667 689 479
45 573 630
167 726 553
12 778 668
728 389 91
243 530 643
400 280 596
191 774 635
237 441 410
761 617 100
523 693 667
68 97 528
570 220 72
516 224 156
488 410 367
191 437 1
620 729 215
157 675 767
499 605 248
603 144 128
260 506 446
244 753 249
612 500 703
746 603 160
29 644 92
171 595 294
582 433 173
392 302 88
674 611 680
180 20 34
621 774 778
117 444 290
397 235 793
798 110 401
741 360 104
775 791 727
469 146 660
72 778 214
438 547 354
775 765 271
642 361 29
269 785 22
446 5 484
647 179 99
755 215 466
360 680 483
125 715 357
705 470 562
220 740 303
404 294 11
552 791 104
425 43 413
230 702 221
760 120 68
595 471 267
624 301 111
545 330 725
227 429 660
675 486 576
525 301 165
425 231 625
528 650 355
302 545 572
751 672 53
37 377 680
326 163 634
256 251 491
91 102 620
137 35 191
585 535 761
182 631 361
170 608 418
340 269 272
637 375 582
528 30 600
293 200 367
684 376 574
684 582 743
598 511 293
7 183 393
695 525 257
146 730 450
2 622 2
752 522 602
674 741 441
213 21 308
567 140 631
679 279 153
4 257 371
778 558 520
264 654 274
210 422 47
709 48 32
206 794 354
187 587 173
422 81 30
751 628 764
386 588 428
711 11 322
778 555 167
319 499 484
355 416 368
175 716 552
148 95 211
359 469 242
680 213 182
227 729 105
111 659 790
762 528 481
206 145 24
631 681 572
659 327 346
501 747 435
232 326 215
798 531 379
29 569 7
364 48 267
322 254 203
527 337 613
70 207 251
372 464 402
394 404 122
305 770 249
329 763 416
439 654 11
192 737 791
430 34 603
238 686 690
41 280 771
252 283 687
265 400 56
315 555 42
77 426 553
287 426 766
782 290 775
75 300 223
271 27 732
68 496 469
167 525 583
384 239 761
630 727 330
625 459 722
235 227 306
148 424 300
554 425 196
123 28 750
582 332 132
205 102 160
180 274 81
449 684 162
342 439 262
12 720 593
510 355 412
421 146 103
680 580 18
617 606 81
27 687 767
586 140 489
746 200 746
312 383 339
437 402 580
558 766 794
745 639 462
589 256 562
670 769 294
693 169 44
336 679 674
286 200 85
143 418 136
24 22 680
507 56 231
777 654 41
144 135 446
543 147 499
100 455 55
698 635 26
237 630 647
236 675 399
303 632 771
595 460 509
550 234 459
367 758 176
392 208 37
53 142 106
633 44 610
179 57 724
270 410 632
767 162 516
72 604 229
220 400 383
707 81 176
93 516 78
27 448 663
137 368 294
177 726 486
256 562 677
701 380 356
150 57 745
677 590 571
61 696 297
297 583 129
208 423 158
312 547 159
736 500 201
564 97 58
773 222 429
401 568 761
113 632 247
10 396 391
478 482 174
42 448 388
729 309 705
681 622 542
25 5 21
19 230 197
151 207 766
562 310 418
342 38 493
419 427 691
131 118 204
243 259 56
469 11 574
237 36 586
489 51 170
746 652 337
256 606 763
700 748 100
80 718 359
243 32 610
165 317 576
107 647 156
605 37 244
471 180 374
610 199 280
328 777 506
94 494 667
339 221 217
261 345 551
587 654 485
390 267 709
218 15 268
590 719 138
628 617 601
202 526 687
393 149 604
308 351 456
170 154 379
552 777 122
591 348 465
137 148 594
612 110 550
21 583 371
760 681 668
474 518 780
308 78 233
599 346 608
104 639 206
265 776 694
696 400 165
499 112 790
371 250 428
445 202 103
132 136 562
225 631 412
775 631 617
439 155 192
347 640 745
668 124 554
683 254 518
194 90 425
180 76 135
555 446 42
102 538 306
685 402 781
671 220 128
327 504 182
554 662 27
7 626 631
644 335 186
268 371 799
138 526 783
328 542 710
744 309 325
613 237 530
81 455 470
550 681 191
638 767 561
233 521 276
673 620 9
626 731 172
700 297 90
171 265 759
500 138 744
756 596 258
405 339 255
104 81 2
455 783 579
412 229 726
782 109 191
68 95 708
168 559 26
318 390 682
569 63 600
89 198 625
205 290 67
390 768 599
169 384 534
392 247 782
510 477 266
182 75 485
740 471 768
549 75 226
607 532 8
8 4 659
391 711 505
449 471 621
783 294 63
206 431 715
789 302 242
247 233 316
616 399 662
563 668 143
732 289 487
322 633 443
719 405 731
593 427 38
281 82 716
682 791 341
41 755 55
446 529 537
439 3 309
95 173 347
697 395 787
257 410 775
607 100 91
153 347 54
181 355 788
582 366 267
337 311 196
506 259 249
522 703 31
725 458 150
102 46 208
568 471 539
452 128 367
788 273 612
678 710 364
141 141 147
447 616 271
354 226 39
656 599 603
665 241 491
383 173 115
694 309 306
209 376 437
508 201 601
321 194 274
639 472 10
553 263 323
634 603 507
515 391 8
743 167 424
84 551 28
144 435 296
100 388 359
219 196 135
410 116 463
217 184 401
2 690 534
532 736 619
427 680 457
657 51 588
400 573 246
331 370 352
560 563 300
496 359 304
25 102 86
788 191 726
756 464 559
667 103 718
341 129 363
129 613 75
371 795 68
611 783 551
22 733 583
277 681 379
471 226 539
161 74 366
537 506 232
437 167 411
605 605 437
43 401 333
269 312 667
689 291 658
617 161 43
407 311 33
104 415 526
318 334 319
546 474 160
488 734 86
571 427 739
42 297 28
349 73 791
759 28 353
733 166 427
653 143 618
187 794 739
773 469 27
240 222 371
28 422 172
71 566 350
283 771 790
704 198 472
302 387 414
392 532 779
32 144 201
691 672 4
242 512 779
302 483 576
341 680 29
275 632 520
247 216 256
555 587 482
580 745 426
257 770 626
333 119 113
646 775 126
475 233 525
128 79 226
87 215 166
640 564 141
536 235 335
529 766 155
184 424 777
289 379 555
109 389 725
326 139 55
276 553 72
333 213 703
796 195 671
633 588 621
411 395 356
28 304 600
417 657 203
229 631 218
494 546 780
206 243 246
26 626 57
764 182 479
42 2 305
448 291 571
94 767 35
45 378 773
715 599 631
403 585 432
284 288 785
560 700 131
483 372 388
649 645 635
541 277 72
63 185 664
587 487 747
564 789 417
522 198 650
460 91 193
247 537 445
535 419 151
234 225 608
231 53 138
78 137 40
83 234 635
188 103 772
22 783 212
322 234 353
275 130 591
576 718 121
546 452 725
593 454 482
418 48 764
173 324 419
140 256 123
280 10 404
344 598 444
196 590 169
500 90 421
343 380 203
174 17 296
533 794 410
342 173 584
596 510 540
156 91 226
401 616 738
51 418 241
336 118 120
233 758 781
225 490 74
102 459 79
465 585 274
697 155 782
750 9 716
783 99 191
792 689 453
490 58 226
279 660 152
555 27 494
612 491 532
764 324 625
647 100 773
510 477 447
767 595 462
255 440 661
58 290 237
749 496 303
762 641 60
627 481 673
711 516 547
365 86 556
342 118 518
266 473 594
427 366 322
408 643 240
67 164 8
710 265 153
258 559 603
474 423 68
207 50 277
405 72 150
668 196 248
558 713 190
169 524 154
723 303 416
212 298 665
433 626 205
779 183 452
235 706 599
182 358 631
784 725 594
392 483 784
29 656 39
199 88 197
276 495 786
78 736 753
55 778 122
202 710 267
68 309 293
326 29 464
266 56 752
346 617 407
174 281 408
107 472 309
398 266 651
162 458 374
366 607 494
515 766 138
249 523 784
123 203 592
537 278 93
554 662 704
475 117 86
349 295 685
302 178 5
118 8 198
528 556 339
360 627 262
380 272 414
383 269 782
262 466 298
271 425 549
113 227 607
216 22 548
46 255 209
385 248 368
792 646 714
100 684 529
766 374 23
784 475 43
20 314 115
86 514 296
273 390 251
794 464 297
599 12 411
76 213 388
355 366 272
610 305 269
780 254 387
282 193 318
464 782 708
217 671 322
250 374 218
124 228 128
468 454 541
465 129 633
187 165 250
241 665 120
608 390 715
182 206 192
605 683 472
103 387 5
628 124 263
259 154 676
257 373 193
678 548 636
119 70 561
446 379 751
277 592 394
729 442 758
444 583 172
577 147 638
89 739 386
474 636 796
435 423 70
97 726 465
192 470 678
797 30 761
130 140 29
694 338 770
735 715 99
312 386 697
782 92 44
775 571 537
212 693 22
770 772 68
43 207 583
741 474 337
655 73 446
780 587 411
467 84 348
557 412 513
107 250 419
554 78 491
753 411 219
674 419 726
506 449 571
401 70 469
540 735 383
12 253 34
505 501 203
207 571 652
545 695 134
67 332 436
228 33 766
78 111 651
228 478 700
586 168 249
505 126 471
596 140 322
275 490 144
567 209 324
389 320 639
649 796 319
532 190 741
449 628 154
792 283 283
370 532 592
80 452 137
258 413 102
746 94 651
430 211 516
432 332 634
315 292 143
533 29 255
235 688 232
658 441 58
539 205 76
380 740 321
621 288 293
67 641 24
4 363 466
490 621 748
124 349 723
424 424 271
781 258 686
766 54 201
279 214 662
736 376 687
249 39 68
239 754 271
636 496 754
46 1 376
189 208 664
537 644 552
323 14 244
515 478 705
505 539 692
721 137 696
336 212 270
481 413 309
77 7 365
505 111 212
271 400 415
479 461 128
482 251 549
416 271 510
690 82 35
20 347 621
43 515 276
88 681 173
383 337 416
786 591 709
537 471 405
770 260 693
243 124 432
32 196 572
24 534 76
117 285 569
495 369 628
384 153 82
269 676 411
766 66 51
585 398 241
548 68 99
500 488 638
767 769 6
639 797 481
775 380 90
434 17 528
665 667 199
532 647 319
568 242 726
468 760 355
391 404 703
716 732 796
54 45 492
739 356 39
4 352 618
678 342 529
609 129 689
226 505 567
386 407 7
726 313 629
395 668 553
625 752 647
689 159 377
711 679 44
407 40 488
192 533 689
686 230 133
21 529 421
442 170 102
783 699 228
669 530 144
80 696 160
84 649 188
7 485 610
220 527 293
671 116 312
177 309 612
145 36 519
616 191 685
792 658 163
474 18 273
741 701 157
88 151 281
251 380 234
490 715 666
71 428 250
694 495 681
132 491 167
142 283 555
451 197 796
238 111 51
282 213 637
662 504 357
478 741 577
680 272 36
474 391 277
377 279 565
709 753 580
587 416 775
63 557 464
361 636 593
38 404 316
73 7 718
392 605 786
94 196 305
351 138 687
146 755 322
150 177 420
165 428 264
774 278 255
671 796 537
229 713 379
343 530 416
69 46 579
707 130 222
766 794 568
433 183 17
18 337 40
673 502 250
326 587 627
725 251 217
87 201 531
271 390 670
650 663 684
108 541 26
8 79 100
753 145 620
691 580 558
649 20 276
556 596 130
738 397 255
386 614 8
486 517 87
132 560 513
377 171 645
693 309 402
111 596 379
94 509 724
264 551 519
149 459 418
746 422 215
87 778 94
420 29 335
753 381 257
522 274 744
115 671 19
7 21 474
308 592 481
258 47 100
129 500 774
341 278 485
244 442 415
701 256 156
378 39 771
38 403 773
4 656 783
466 295 772
728 257 184
772 291 25
354 681 676
114 641 59
188 335 613
180 155 647
149 142 409
181 650 53
178 607 288
193 741 572
117 571 190
98 318 690
685 609 548
124 322 518
780 352 575
656 259 725
73 573 201
127 362 786
386 796 345
363 634 302
662 189 323
587 708 202
408 234 473
295 213 219
17 178 620
750 561 136
338 126 667
293 140 723
127 662 269
272 220 397
466 284 140
564 25 331
661 168 401
146 566 699
93 792 230
332 683 346
470 84 569
380 104 190
543 241 606
146 662 566
50 250 327
273 306 593
27 145 539
599 541 556
650 14 362
659 238 263
683 383 542
128 352 452
359 545 589
510 482 43
375 113 407
415 81 718
240 611 57
710 387 131
30 510 41
48 707 385
6 770 233
637 648 508
99 672 752
252 10 124
372 778 39
547 175 312
511 467 783
786 192 360
636 644 666
104 352 677
599 438 681
636 540 799
204 572 355
145 491 534
438 663 1
141 82 162
337 455 326
647 552 518
80 575 749
687 305 413
358 87 571
350 484 497
709 453 681
667 329 759
602 69 561
335 357 22
510 366 768
19 552 746
153 426 767
503 457 297
105 428 655
14 490 471
387 511 645
61 322 237
615 195 476
705 271 595
462 565 75
339 417 213
345 497 192
551 330 454
392 413 778
585 528 793
440 727 413
629 148 545
252 116 522
324 200 584
214 192 727
109 456 694
97 648 179
357 291 346
91 19 531
106 643 99
607 603 190
379 115 266
619 671 393
221 395 626
700 256 744
587 122 132
235 127 676
708 455 593
702 468 648
365 434 387
275 90 140
508 474 375
72 565 560
227 379 653
145 589 79
201 270 397
735 795 267
280 666 317
302 561 119
779 507 353
480 235 156
523 49 105
467 312 372
474 75 206
664 583 373
721 551 150
209 418 538
691 464 393
404 110 570
588 87 137
498 40 107
15 126 538
595 564 259
391 104 208
765 790 643
551 497 552
385 203 535
64 749 785
764 167 49
202 643 56
23 387 405
381 247 291
631 578 45
681 333 375
240 125 241
332 158 161
274 46 441
549 335 391
595 558 712
416 163 759
229 481 424
164 592 748
369 55 183
723 726 313
436 344 332
592 411 134
413 773 731
404 506 586
151 139 278
755 32 725
108 368 563
1 683 79
629 627 515
740 198 28
102 27 263
54 195 454
789 634 292
401 489 273
634 638 539
753 132 727
202 511 622
201 215 50
301 121 518
727 339 44
454 42 424
145 323 93
194 506 797
188 66 5
286 155 288
677 15 427
792 779 633
273 222 391
679 245 299
443 516 293
742 343 344
553 203 786
623 38 137
762 658 445
510 383 504
608 70 45
406 325 359
708 647 654
578 598 187
669 33 765
364 202 117
519 320 315
264 517 340
13 759 322
106 738 616
73 500 661
467 564 405
620 555 155
46 100 113
783 497 350
608 765 311
680 377 773
351 377 420
786 95 45
614 644 477
662 306 640
523 416 786
270 517 723
294 743 690
707 582 569
304 741 490
672 741 9
406 448 166
419 328 179
434 422 359
215 621 454
141 177 646
652 692 118
212 517 642
427 278 694
267 420 32
612 120 461
399 622 88
46 511 86
553 56 500
650 45 613
193 778 443
591 691 243
348 509 73
187 380 35
715 643 162
603 443 718
325 51 413
226 546 248
599 511 632
797 109 209
606 789 758
308 602 708
353 150 750
414 153 254
569 412 697
370 761 363
633 693 135
493 525 697
586 337 557
458 541 651
425 308 746
325 694 705
190 760 326
442 271 682
119 203 512
570 479 771
650 489 235
126 393 574
315 395 530
15 82 646
751 378 41
249 428 508
686 605 274
682 429 696
191 368 407
522 316 26
456 289 90
486 214 641
371 2 623
265 655 617
484 288 99
88 47 376
558 3 635
199 133 205
335 603 45
450 370 129
460 548 735
361 9 740
678 190 181
406 383 547
633 145 549
213 243 295
512 438 482
314 753 409
566 753 490
779 352 550
633 402 753
106 116 683
388 97 470
318 190 128
39 85 769
470 578 609
733 754 358
542 467 263
466 681 211
338 47 570
760 650 38
618 301 604
60 267 451
21 174 62
630 421 378
628 240 366
242 549 672
312 632 714
390 254 712
161 51 649
581 59 783
615 799 779
65 637 72
290 655 170
510 421 618
638 753 144
326 718 635
123 575 147
790 650 230
342 49 673
136 754 430
671 735 712
253 649 33
430 473 757
73 565 143
244 562 34
710 720 662
354 123 372
438 13 764
482 754 107
544 310 486
591 405 388
474 727 405
578 574 579
578 562 384
761 76 311
778 550 213
678 463 51
793 219 398
289 44 124
405 317 289
10 617 659
126 344 735
89 89 145
10 205 270
136 467 12
256 413 303
221 66 473
771 365 707
2 798 219
148 438 389
6 486 737
42 320 144
441 675 583
109 179 370
88 174 308
782 43 372
636 708 357
148 5 490
445 752 404
49 359 105
588 369 134
760 72 591
286 266 754
403 477 593
201 561 418
438 564 762
21 57 445
511 149 229
123 621 256
489 788 693
420 125 396
744 264 254
181 123 520
485 737 526
38 149 48
129 340 505
703 400 521
88 359 190
253 203 337
708 594 603
127 468 514
677 501 348
231 527 9
40 726 501
232 282 49
6 110 20
94 690 293
437 501 587
642 198 195
509 721 271
113 758 533
371 197 167
314 728 404
666 456 197
247 250 668
679 532 373
160 345 164
754 727 351
66 223 178
772 758 359
21 441 532
48 598 120
115 6 176
240 565 572
163 421 555
626 84 639
467 186 785
743 617 283
284 547 238
411 356 354
179 165 359
210 71 38
117 216 647
296 515 334
574 473 290
618 750 413
319 526 113
261 225 148
657 62 580
742 530 114
352 596 144
161 148 55
656 27 223
210 751 498
403 42 437
617 697 291
454 603 30
294 321 241
191 743 758
447 432 155
713 441 612
379 779 31
790 187 147
494 521 365
209 314 314
265 580 379
336 650 500
131 693 218
462 550 711
136 218 750
311 295 384
655 133 421
655 336 790
583 753 348
419 318 467
755 279 268
714 753 218
529 635 589
19 239 541
544 757 508
496 407 597
749 336 764
340 99 167
140 459 430
57 776 658
344 87 624
645 760 509
665 208 495
608 765 744
297 321 60
674 393 763
355 42 773
130 330 379
50 341 430
421 158 627
504 247 419
785 390 630
786 459 662
798 764 669
159 458 71
234 367 17
227 46 611
21 275 662
663 589 196
223 549 323
477 645 33
792 284 79
660 283 417
553 421 298
116 659 310
793 517 112
518 377 121
364 444 194
206 535 31
590 350 74
421 139 25
720 503 633
508 132 59
238 433 748
443 208 600
109 728 42
8 498 299
420 217 483
353 759 751
624 247 762
234 767 569
79 395 510
337 368 550
797 504 72
617 35 761
406 460 131
614 357 270
169 183 715
458 257 242
113 513 51
683 729 485
179 750 695
180 340 92
592 226 64
681 62 642
505 636 132
38 713 785
765 521 255
676 766 546
369 197 702
705 351 467
437 679 185
380 788 408
624 313 629
566 298 120
744 356 430
60 763 690
619 207 771
611 558 273
247 110 680
660 690 733
243 79 643
734 255 749
316 583 683
381 658 85
290 268 268
272 320 650
3 703 675
710 164 356
73 5 427
661 374 407
203 390 198
755 390 132
48 264 301
521 165 764
51 38 300
171 753 658
399 363 657
202 68 725
621 682 104
188 213 569
695 319 593
641 11 91
294 521 603
258 532 791
663 670 701
291 99 344
451 25 674
383 420 669
42 401 324
160 389 581
370 610 703
166 697 613
568 635 423
542 142 627
680 150 337
693 160 180
416 451 494
212 405 229
255 654 588
535 757 541
215 733 764
145 410 372
488 382 219
302 780 433
451 454 798
381 730 71
162 374 583
377 660 478
171 252 177
486 544 98
120 503 539
530 186 668
125 3 135
761 142 559
388 445 689
428 431 136
195 529 162
